%runtime,%setup
1.205809116363525391e+02,0.000000000000000000e+00
8.068895339965820312e+01,0.000000000000000000e+00
1.236999034881591797e+02,0.000000000000000000e+00
8.601903915405273438e+01,0.000000000000000000e+00
1.206548213958740234e+02,0.000000000000000000e+00
7.951307296752929688e+01,0.000000000000000000e+00
1.193020343780517578e+02,0.000000000000000000e+00
7.952618598937988281e+01,0.000000000000000000e+00
1.249060630798339844e+02,0.000000000000000000e+00
8.488702774047851562e+01,0.000000000000000000e+00
1.213848590850830078e+02,0.000000000000000000e+00
8.925700187683105469e+01,0.000000000000000000e+00
1.328339576721191406e+02,0.000000000000000000e+00
1.102008819580078125e+02,0.000000000000000000e+00
7.447600364685058594e+01,0.000000000000000000e+00
1.184179782867431641e+02,0.000000000000000000e+00
8.746218681335449219e+01,0.000000000000000000e+00
1.279449462890625000e+02,0.000000000000000000e+00
1.552829027175903320e+03,0.000000000000000000e+00
1.516018152236938477e+03,0.000000000000000000e+00
1.441694974899291992e+03,0.000000000000000000e+00
1.404802083969116211e+03,0.000000000000000000e+00
1.309376001358032227e+03,0.000000000000000000e+00
1.273869991302490234e+03,0.000000000000000000e+00
1.236495018005371094e+03,0.000000000000000000e+00
1.171652078628540039e+03,0.000000000000000000e+00
1.076144218444824219e+03,0.000000000000000000e+00
1.038690090179443359e+03,0.000000000000000000e+00
1.003528118133544922e+03,0.000000000000000000e+00
9.645988941192626953e+02,0.000000000000000000e+00
9.336428642272949219e+02,0.000000000000000000e+00
8.954689502716064453e+02,0.000000000000000000e+00
8.004028797149658203e+02,0.000000000000000000e+00
7.707450389862060547e+02,0.000000000000000000e+00
7.383918762207031250e+02,0.000000000000000000e+00
7.016899585723876953e+02,0.000000000000000000e+00
6.064059734344482422e+02,0.000000000000000000e+00
5.701529979705810547e+02,0.000000000000000000e+00
5.358090400695800781e+02,0.000000000000000000e+00
4.972059726715087891e+02,0.000000000000000000e+00
4.589130878448486328e+02,0.000000000000000000e+00
3.635029792785644531e+02,0.000000000000000000e+00
3.255438804626464844e+02,0.000000000000000000e+00
2.953050136566162109e+02,0.000000000000000000e+00
2.578058242797851562e+02,0.000000000000000000e+00
2.185502052307128906e+02,0.000000000000000000e+00
1.235418319702148438e+02,0.000000000000000000e+00
8.781790733337402344e+01,0.000000000000000000e+00
1.273100376129150391e+02,0.000000000000000000e+00
9.232711791992187500e+01,0.000000000000000000e+00
1.241440773010253906e+02,0.000000000000000000e+00
8.626890182495117188e+01,0.000000000000000000e+00
1.222100257873535156e+02,0.000000000000000000e+00
8.875107765197753906e+01,0.000000000000000000e+00
1.240830421447753906e+02,0.000000000000000000e+00
8.544111251831054688e+01,0.000000000000000000e+00
1.254270076751708984e+02,0.000000000000000000e+00
8.945202827453613281e+01,0.000000000000000000e+00
1.278829574584960938e+02,0.000000000000000000e+00
9.018111228942871094e+01,0.000000000000000000e+00
1.310448646545410156e+02,0.000000000000000000e+00
9.250307083129882812e+01,0.000000000000000000e+00
1.202039718627929688e+02,0.000000000000000000e+00
8.863401412963867188e+01,0.000000000000000000e+00
1.314721107482910156e+02,0.000000000000000000e+00
9.322309494018554688e+01,0.000000000000000000e+00
1.205151081085205078e+02,0.000000000000000000e+00
8.404994010925292969e+01,0.000000000000000000e+00
1.232910156250000000e+02,0.000000000000000000e+00
8.407497406005859375e+01,0.000000000000000000e+00
1.221239566802978516e+02,0.000000000000000000e+00
8.942794799804687500e+01,0.000000000000000000e+00
1.224110126495361328e+02,0.000000000000000000e+00
8.828115463256835938e+01,0.000000000000000000e+00
1.204450130462646484e+02,0.000000000000000000e+00
8.223700523376464844e+01,0.000000000000000000e+00
1.257450580596923828e+02,0.000000000000000000e+00
8.859801292419433594e+01,0.000000000000000000e+00
1.242270469665527344e+02,0.000000000000000000e+00
8.617591857910156250e+01,0.000000000000000000e+00
1.272318363189697266e+02,0.000000000000000000e+00
9.047007560729980469e+01,0.000000000000000000e+00
1.229560375213623047e+02,0.000000000000000000e+00
8.380603790283203125e+01,0.000000000000000000e+00
1.228609085083007812e+02,0.000000000000000000e+00
8.876395225524902344e+01,0.000000000000000000e+00
1.235580444335937500e+02,0.000000000000000000e+00
9.386110305786132812e+01,0.000000000000000000e+00
1.247329711914062500e+02,0.000000000000000000e+00
8.631300926208496094e+01,0.000000000000000000e+00
1.545469760894775391e+02,0.000000000000000000e+00
1.207220554351806641e+02,0.000000000000000000e+00
8.469319343566894531e+01,0.000000000000000000e+00
1.251740455627441406e+02,0.000000000000000000e+00
8.689212799072265625e+01,0.000000000000000000e+00
1.203699111938476562e+02,0.000000000000000000e+00
8.287501335144042969e+01,0.000000000000000000e+00
1.251480579376220703e+02,0.000000000000000000e+00
8.722186088562011719e+01,0.000000000000000000e+00
1.249270439147949219e+02,0.000000000000000000e+00
8.669996261596679688e+01,0.000000000000000000e+00
1.283729076385498047e+02,0.000000000000000000e+00
1.030042171478271484e+02,0.000000000000000000e+00
1.279900074005126953e+02,0.000000000000000000e+00
9.071898460388183594e+01,0.000000000000000000e+00
1.399779319763183594e+02,0.000000000000000000e+00
1.046090126037597656e+02,0.000000000000000000e+00
6.517100334167480469e+01,0.000000000000000000e+00
1.233799457550048828e+02,0.000000000000000000e+00
8.551287651062011719e+01,0.000000000000000000e+00
1.220340728759765625e+02,0.000000000000000000e+00
8.307504653930664062e+01,0.000000000000000000e+00
1.206851005554199219e+02,0.000000000000000000e+00
8.147382736206054688e+01,0.000000000000000000e+00
1.454610824584960938e+02,0.000000000000000000e+00
1.115880012512207031e+02,0.000000000000000000e+00
7.548093795776367188e+01,0.000000000000000000e+00
1.305599212646484375e+02,0.000000000000000000e+00
9.407782554626464844e+01,0.000000000000000000e+00
1.277210712432861328e+02,0.000000000000000000e+00
8.876991271972656250e+01,0.000000000000000000e+00
1.245310306549072266e+02,0.000000000000000000e+00
8.881187438964843750e+01,0.000000000000000000e+00
1.802711486816406250e+02,0.000000000000000000e+00
1.553971767425537109e+02,0.000000000000000000e+00
1.300690174102783203e+02,0.000000000000000000e+00
9.202885627746582031e+01,0.000000000000000000e+00
1.240141391754150391e+02,0.000000000000000000e+00
9.068393707275390625e+01,0.000000000000000000e+00
1.263749599456787109e+02,0.000000000000000000e+00
9.481096267700195312e+01,0.000000000000000000e+00
1.227397918701171875e+02,0.000000000000000000e+00
8.877706527709960938e+01,0.000000000000000000e+00
1.281011104583740234e+02,0.000000000000000000e+00
9.380078315734863281e+01,0.000000000000000000e+00
1.388919353485107422e+02,0.000000000000000000e+00
1.095578670501708984e+02,0.000000000000000000e+00
6.776499748229980469e+01,0.000000000000000000e+00
1.231369972229003906e+02,0.000000000000000000e+00
8.601284027099609375e+01,0.000000000000000000e+00
1.253659725189208984e+02,0.000000000000000000e+00
8.909296989440917969e+01,0.000000000000000000e+00
1.229298114776611328e+02,0.000000000000000000e+00
8.513617515563964844e+01,0.000000000000000000e+00
1.275708675384521484e+02,0.000000000000000000e+00
9.254288673400878906e+01,0.000000000000000000e+00
1.224589347839355469e+02,0.000000000000000000e+00
8.416390419006347656e+01,0.000000000000000000e+00
1.391370296478271484e+02,0.000000000000000000e+00
1.087019443511962891e+02,0.000000000000000000e+00
7.013607025146484375e+01,0.000000000000000000e+00
1.260709762573242188e+02,0.000000000000000000e+00
9.243702888488769531e+01,0.000000000000000000e+00
1.234560012817382812e+02,0.000000000000000000e+00
8.934092521667480469e+01,0.000000000000000000e+00
1.214399337768554688e+02,0.000000000000000000e+00
8.429098129272460938e+01,0.000000000000000000e+00
1.213779449462890625e+02,0.000000000000000000e+00
8.354306221008300781e+01,0.000000000000000000e+00
1.231088638305664062e+02,0.000000000000000000e+00
8.689498901367187500e+01,0.000000000000000000e+00
1.256380081176757812e+02,0.000000000000000000e+00
8.750820159912109375e+01,0.000000000000000000e+00
1.216928958892822266e+02,0.000000000000000000e+00
8.669304847717285156e+01,0.000000000000000000e+00
1.272740364074707031e+02,0.000000000000000000e+00
8.854985237121582031e+01,0.000000000000000000e+00
1.311058998107910156e+02,0.000000000000000000e+00
9.690403938293457031e+01,0.000000000000000000e+00
1.227779388427734375e+02,0.000000000000000000e+00
8.880496025085449219e+01,0.000000000000000000e+00
1.199860572814941406e+02,0.000000000000000000e+00
8.179593086242675781e+01,0.000000000000000000e+00
1.214919090270996094e+02,0.000000000000000000e+00
8.593106269836425781e+01,0.000000000000000000e+00
1.220519542694091797e+02,0.000000000000000000e+00
8.412289619445800781e+01,0.000000000000000000e+00
1.216630935668945312e+02,0.000000000000000000e+00
9.471487998962402344e+01,0.000000000000000000e+00
1.322391033172607422e+02,0.000000000000000000e+00
9.410595893859863281e+01,0.000000000000000000e+00
1.224999427795410156e+02,0.000000000000000000e+00
8.420085906982421875e+01,0.000000000000000000e+00
1.252491474151611328e+02,0.000000000000000000e+00
8.842086791992187500e+01,0.000000000000000000e+00
1.323640346527099609e+02,0.000000000000000000e+00
9.463906288146972656e+01,0.000000000000000000e+00
1.284511089324951172e+02,0.000000000000000000e+00
9.361600875854492188e+01,0.000000000000000000e+00
1.342790126800537109e+02,0.000000000000000000e+00
9.548687934875488281e+01,0.000000000000000000e+00
1.952240467071533203e+02,0.000000000000000000e+00
1.407201290130615234e+02,0.000000000000000000e+00
1.157290935516357422e+02,0.000000000000000000e+00
7.703423500061035156e+01,0.000000000000000000e+00
1.213250160217285156e+02,0.000000000000000000e+00
8.486914634704589844e+01,0.000000000000000000e+00
1.286308765411376953e+02,0.000000000000000000e+00
9.039783477783203125e+01,0.000000000000000000e+00
1.218268871307373047e+02,0.000000000000000000e+00
8.394598960876464844e+01,0.000000000000000000e+00
1.184778213500976562e+02,0.000000000000000000e+00
7.967209815979003906e+01,0.000000000000000000e+00
1.223928928375244141e+02,0.000000000000000000e+00
8.312487602233886719e+01,0.000000000000000000e+00
1.274309158325195312e+02,0.000000000000000000e+00
9.685587882995605469e+01,0.000000000000000000e+00
1.334898471832275391e+02,0.000000000000000000e+00
9.558296203613281250e+01,0.000000000000000000e+00
1.300930976867675781e+02,0.000000000000000000e+00
9.162306785583496094e+01,0.000000000000000000e+00
1.396560668945312500e+02,0.000000000000000000e+00
1.038839817047119141e+02,0.000000000000000000e+00
6.861996650695800781e+01,0.000000000000000000e+00
1.251809597015380859e+02,0.000000000000000000e+00
1.024320125579833984e+02,0.000000000000000000e+00
1.620659828186035156e+02,0.000000000000000000e+00
1.281619071960449219e+02,0.000000000000000000e+00
1.582473039627075195e+03,0.000000000000000000e+00
1.543935775756835938e+03,0.000000000000000000e+00
1.506806135177612305e+03,0.000000000000000000e+00
1.467806816101074219e+03,0.000000000000000000e+00
1.427675962448120117e+03,0.000000000000000000e+00
1.303700923919677734e+03,0.000000000000000000e+00
1.264761924743652344e+03,0.000000000000000000e+00
1.229537963867187500e+03,0.000000000000000000e+00
1.190765142440795898e+03,0.000000000000000000e+00
1.153017997741699219e+03,0.000000000000000000e+00
1.116456031799316406e+03,0.000000000000000000e+00
1.021336078643798828e+03,0.000000000000000000e+00
9.840469360351562500e+02,0.000000000000000000e+00
9.372119903564453125e+02,0.000000000000000000e+00
8.989260196685791016e+02,0.000000000000000000e+00
8.241410255432128906e+02,0.000000000000000000e+00
7.286980152130126953e+02,0.000000000000000000e+00
6.884779930114746094e+02,0.000000000000000000e+00
6.482450962066650391e+02,0.000000000000000000e+00
6.210191249847412109e+02,0.000000000000000000e+00
5.487351417541503906e+02,0.000000000000000000e+00
4.544539451599121094e+02,0.000000000000000000e+00
4.149489402770996094e+02,0.000000000000000000e+00
3.814461231231689453e+02,0.000000000000000000e+00
3.439240455627441406e+02,0.000000000000000000e+00
3.060529232025146484e+02,0.000000000000000000e+00
2.107748985290527344e+02,0.000000000000000000e+00
1.717569828033447266e+02,0.000000000000000000e+00
1.333990097045898438e+02,0.000000000000000000e+00
9.362196922302246094e+01,0.000000000000000000e+00
1.180431842803955078e+02,0.000000000000000000e+00
8.040499687194824219e+01,0.000000000000000000e+00
1.195061206817626953e+02,0.000000000000000000e+00
8.087396621704101562e+01,0.000000000000000000e+00
1.228780746459960938e+02,0.000000000000000000e+00
8.337092399597167969e+01,0.000000000000000000e+00
1.263520717620849609e+02,0.000000000000000000e+00
8.651208877563476562e+01,0.000000000000000000e+00
1.240808963775634766e+02,0.000000000000000000e+00
8.441090583801269531e+01,0.000000000000000000e+00
1.207230091094970703e+02,0.000000000000000000e+00
8.550906181335449219e+01,0.000000000000000000e+00
1.317648887634277344e+02,0.000000000000000000e+00
9.576106071472167969e+01,0.000000000000000000e+00
1.216931343078613281e+02,0.000000000000000000e+00
9.159302711486816406e+01,0.000000000000000000e+00
1.217958927154541016e+02,0.000000000000000000e+00
8.226108551025390625e+01,0.000000000000000000e+00
1.230361461639404297e+02,0.000000000000000000e+00
8.415889739990234375e+01,0.000000000000000000e+00
1.186771392822265625e+02,0.000000000000000000e+00
8.150410652160644531e+01,0.000000000000000000e+00
1.195881366729736328e+02,0.000000000000000000e+00
8.640599250793457031e+01,0.000000000000000000e+00
1.342930793762207031e+02,0.000000000000000000e+00
9.510493278503417969e+01,0.000000000000000000e+00
1.664159297943115234e+02,0.000000000000000000e+00
1.312520503997802734e+02,0.000000000000000000e+00
1.149981021881103516e+02,0.000000000000000000e+00
7.607102394104003906e+01,0.000000000000000000e+00
1.349229812622070312e+02,0.000000000000000000e+00
9.796595573425292969e+01,0.000000000000000000e+00
1.258258819580078125e+02,0.000000000000000000e+00
8.718299865722656250e+01,0.000000000000000000e+00
1.412260532379150391e+02,0.000000000000000000e+00
1.025581359863281250e+02,0.000000000000000000e+00
6.668591499328613281e+01,0.000000000000000000e+00
1.303861141204833984e+02,0.000000000000000000e+00
9.499788284301757812e+01,0.000000000000000000e+00
1.200368404388427734e+02,0.000000000000000000e+00
8.088707923889160156e+01,0.000000000000000000e+00
1.206018924713134766e+02,0.000000000000000000e+00
8.026313781738281250e+01,0.000000000000000000e+00
1.176669597625732422e+02,0.000000000000000000e+00
7.806992530822753906e+01,0.000000000000000000e+00
1.319890022277832031e+02,0.000000000000000000e+00
9.292697906494140625e+01,0.000000000000000000e+00
1.695530414581298828e+02,0.000000000000000000e+00
1.304008960723876953e+02,0.000000000000000000e+00
9.084105491638183594e+01,0.000000000000000000e+00
1.272139549255371094e+02,0.000000000000000000e+00
8.894896507263183594e+01,0.000000000000000000e+00
1.185882091522216797e+02,0.000000000000000000e+00
8.510088920593261719e+01,0.000000000000000000e+00
1.250569820404052734e+02,0.000000000000000000e+00
9.164381027221679688e+01,0.000000000000000000e+00
1.224820613861083984e+02,0.000000000000000000e+00
8.555388450622558594e+01,0.000000000000000000e+00
1.234700679779052734e+02,0.000000000000000000e+00
9.998512268066406250e+01,0.000000000000000000e+00
1.257719993591308594e+02,0.000000000000000000e+00
8.741593360900878906e+01,0.000000000000000000e+00
1.226501464843750000e+02,0.000000000000000000e+00
1.564888954162597656e+02,0.000000000000000000e+00
1.215500831604003906e+02,0.000000000000000000e+00
9.022092819213867188e+01,0.000000000000000000e+00
1.571838855743408203e+02,0.000000000000000000e+00
1.143081188201904297e+02,0.000000000000000000e+00
7.509303092956542969e+01,0.000000000000000000e+00
1.227579116821289062e+02,0.000000000000000000e+00
8.489799499511718750e+01,0.000000000000000000e+00
1.214349269866943359e+02,0.000000000000000000e+00
8.226180076599121094e+01,0.000000000000000000e+00
1.218619346618652344e+02,0.000000000000000000e+00
8.693194389343261719e+01,0.000000000000000000e+00
1.289470195770263672e+02,0.000000000000000000e+00
9.337806701660156250e+01,0.000000000000000000e+00
1.215658187866210938e+02,0.000000000000000000e+00
8.205795288085937500e+01,0.000000000000000000e+00
1.239678859710693359e+02,0.000000000000000000e+00
8.579897880554199219e+01,0.000000000000000000e+00
1.180119514465332031e+02,0.000000000000000000e+00
7.954812049865722656e+01,0.000000000000000000e+00
1.198458671569824219e+02,0.000000000000000000e+00
8.071112632751464844e+01,0.000000000000000000e+00
1.249039173126220703e+02,0.000000000000000000e+00
8.702898025512695312e+01,0.000000000000000000e+00
1.392419338226318359e+02,0.000000000000000000e+00
1.399400234222412109e+02,0.000000000000000000e+00
1.034140586853027344e+02,0.000000000000000000e+00
1.277840137481689453e+02,0.000000000000000000e+00
8.807992935180664062e+01,0.000000000000000000e+00
1.201939582824707031e+02,0.000000000000000000e+00
8.040595054626464844e+01,0.000000000000000000e+00
1.254081726074218750e+02,0.000000000000000000e+00
9.220314025878906250e+01,0.000000000000000000e+00
1.250348091125488281e+02,0.000000000000000000e+00
8.539581298828125000e+01,0.000000000000000000e+00
1.184291839599609375e+02,0.000000000000000000e+00
8.494615554809570312e+01,0.000000000000000000e+00
1.428608894348144531e+02,0.000000000000000000e+00
1.038279533386230469e+02,0.000000000000000000e+00
1.323008537292480469e+02,0.000000000000000000e+00
9.461498260498046875e+01,0.000000000000000000e+00
1.232309341430664062e+02,0.000000000000000000e+00
8.422708511352539062e+01,0.000000000000000000e+00
1.230869293212890625e+02,0.000000000000000000e+00
8.324599266052246094e+01,0.000000000000000000e+00
1.202878952026367188e+02,0.000000000000000000e+00
8.139419555664062500e+01,0.000000000000000000e+00
1.190049648284912109e+02,0.000000000000000000e+00
8.100199699401855469e+01,0.000000000000000000e+00
1.219930648803710938e+02,0.000000000000000000e+00
1.532711982727050781e+02,0.000000000000000000e+00
1.111299991607666016e+02,0.000000000000000000e+00
8.277893066406250000e+01,0.000000000000000000e+00
1.199190616607666016e+02,0.000000000000000000e+00
8.002591133117675781e+01,0.000000000000000000e+00
1.218898296356201172e+02,0.000000000000000000e+00
8.193707466125488281e+01,0.000000000000000000e+00
1.208510398864746094e+02,0.000000000000000000e+00
8.427500724792480469e+01,0.000000000000000000e+00
1.200110912322998047e+02,0.000000000000000000e+00
8.003711700439453125e+01,0.000000000000000000e+00
1.215138435363769531e+02,0.000000000000000000e+00
8.280491828918457031e+01,0.000000000000000000e+00
1.216440200805664062e+02,0.000000000000000000e+00
8.318400382995605469e+01,0.000000000000000000e+00
1.200439929962158203e+02,0.000000000000000000e+00
7.648706436157226562e+01,0.000000000000000000e+00
1.196591854095458984e+02,0.000000000000000000e+00
8.103299140930175781e+01,0.000000000000000000e+00
1.209130287170410156e+02,0.000000000000000000e+00
8.212018013000488281e+01,0.000000000000000000e+00
1.197578907012939453e+02,0.000000000000000000e+00
8.172392845153808594e+01,0.000000000000000000e+00
1.241998672485351562e+02,0.000000000000000000e+00
8.096003532409667969e+01,0.000000000000000000e+00
1.252629756927490234e+02,0.000000000000000000e+00
8.600616455078125000e+01,0.000000000000000000e+00
1.149909496307373047e+02,0.000000000000000000e+00
8.310294151306152344e+01,0.000000000000000000e+00
1.251811981201171875e+02,0.000000000000000000e+00
8.874917030334472656e+01,0.000000000000000000e+00
1.193628311157226562e+02,0.000000000000000000e+00
8.300399780273437500e+01,0.000000000000000000e+00
1.166810989379882812e+02,0.000000000000000000e+00
7.190918922424316406e+01,0.000000000000000000e+00
1.250190734863281250e+02,0.000000000000000000e+00
8.516383171081542969e+01,0.000000000000000000e+00
1.181089878082275391e+02,0.000000000000000000e+00
8.178091049194335938e+01,0.000000000000000000e+00
1.204540729522705078e+02,0.000000000000000000e+00
8.081889152526855469e+01,0.000000000000000000e+00
1.192288398742675781e+02,0.000000000000000000e+00
7.946777343750000000e+01,0.000000000000000000e+00
1.215450763702392578e+02,0.000000000000000000e+00
8.181500434875488281e+01,0.000000000000000000e+00
1.235229969024658203e+02,0.000000000000000000e+00
8.740615844726562500e+01,0.000000000000000000e+00
1.219439506530761719e+02,0.000000000000000000e+00
8.371806144714355469e+01,0.000000000000000000e+00
1.219778060913085938e+02,0.000000000000000000e+00
8.082699775695800781e+01,0.000000000000000000e+00
1.193509101867675781e+02,0.000000000000000000e+00
8.052206039428710938e+01,0.000000000000000000e+00
1.211881637573242188e+02,0.000000000000000000e+00
8.200001716613769531e+01,0.000000000000000000e+00
1.222209930419921875e+02,0.000000000000000000e+00
8.501219749450683594e+01,0.000000000000000000e+00
8.161079883575439453e+02,1.000000000000000000e+00
7.693920135498046875e+02,1.000000000000000000e+00
7.270100116729736328e+02,1.000000000000000000e+00
6.830680370330810547e+02,1.000000000000000000e+00
6.335511207580566406e+02,1.000000000000000000e+00
5.904431343078613281e+02,1.000000000000000000e+00
5.471301078796386719e+02,1.000000000000000000e+00
5.035789012908935547e+02,1.000000000000000000e+00
4.592759609222412109e+02,1.000000000000000000e+00
4.191060066223144531e+02,1.000000000000000000e+00
3.699350357055664062e+02,1.000000000000000000e+00
3.284621238708496094e+02,1.000000000000000000e+00
2.840900421142578125e+02,1.000000000000000000e+00
2.398309707641601562e+02,1.000000000000000000e+00
1.992931365966796875e+02,1.000000000000000000e+00
1.553740501403808594e+02,1.000000000000000000e+00
1.154820919036865234e+02,1.000000000000000000e+00
7.517099380493164062e+01,1.000000000000000000e+00
3.595685958862304688e+01,1.000000000000000000e+00
1.495218276977539062e+01,1.000000000000000000e+00
1.516509056091308594e+01,1.000000000000000000e+00
1.732206344604492188e+01,1.000000000000000000e+00
8.163928985595703125e+00,1.000000000000000000e+00
1.951408386230468750e+01,1.000000000000000000e+00
1.502919197082519531e+01,1.000000000000000000e+00
1.528501510620117188e+01,1.000000000000000000e+00
1.532602310180664062e+01,1.000000000000000000e+00
1.471590995788574219e+01,1.000000000000000000e+00
1.545596122741699219e+01,1.000000000000000000e+00
1.490998268127441406e+01,1.000000000000000000e+00
1.529502868652343750e+01,1.000000000000000000e+00
1.529502868652343750e+01,1.000000000000000000e+00
1.561498641967773438e+01,1.000000000000000000e+00
1.544284820556640625e+01,1.000000000000000000e+00
1.502394676208496094e+01,1.000000000000000000e+00
1.699805259704589844e+01,1.000000000000000000e+00
1.488995552062988281e+01,1.000000000000000000e+00
1.479387283325195312e+01,1.000000000000000000e+00
1.420688629150390625e+01,1.000000000000000000e+00
1.461791992187500000e+01,1.000000000000000000e+00
1.464796066284179688e+01,1.000000000000000000e+00
1.450395584106445312e+01,1.000000000000000000e+00
1.521015167236328125e+01,1.000000000000000000e+00
1.448202133178710938e+01,1.000000000000000000e+00
1.441502571105957031e+01,1.000000000000000000e+00
1.522588729858398438e+01,1.000000000000000000e+00
1.092481613159179688e+01,1.000000000000000000e+00
1.514482498168945312e+01,1.000000000000000000e+00
1.554489135742187500e+01,1.000000000000000000e+00
1.781010627746582031e+01,1.000000000000000000e+00
1.681685447692871094e+01,1.000000000000000000e+00
7.437944412231445312e+00,1.000000000000000000e+00
1.554107666015625000e+01,1.000000000000000000e+00
1.627802848815917969e+01,1.000000000000000000e+00
2.023720741271972656e+01,1.000000000000000000e+00
1.101613044738769531e+01,1.000000000000000000e+00
1.091384887695312500e+01,1.000000000000000000e+00
1.462888717651367188e+01,1.000000000000000000e+00
1.487207412719726562e+01,1.000000000000000000e+00
1.708292961120605469e+01,1.000000000000000000e+00
1.359009742736816406e+01,1.000000000000000000e+00
1.564621925354003906e+01,1.000000000000000000e+00
1.058197021484375000e+01,1.000000000000000000e+00
9.174108505249023438e+00,1.000000000000000000e+00
6.314992904663085938e+00,1.000000000000000000e+00
8.759021759033203125e+00,1.000000000000000000e+00
1.887512207031250000e+01,1.000000000000000000e+00
1.762104034423828125e+01,1.000000000000000000e+00
1.745891571044921875e+01,1.000000000000000000e+00
1.513504981994628906e+01,1.000000000000000000e+00
5.888223648071289062e+00,1.000000000000000000e+00
1.458811759948730469e+01,1.000000000000000000e+00
1.565504074096679688e+01,1.000000000000000000e+00
1.447415351867675781e+01,1.000000000000000000e+00
1.513695716857910156e+01,1.000000000000000000e+00
4.699945449829101562e+00,1.000000000000000000e+00
5.634069442749023438e+00,1.000000000000000000e+00
1.591992378234863281e+01,1.000000000000000000e+00
1.851892471313476562e+01,1.000000000000000000e+00
1.497983932495117188e+01,1.000000000000000000e+00
1.496005058288574219e+01,1.000000000000000000e+00
1.437807083129882812e+01,1.000000000000000000e+00
1.537203788757324219e+01,1.000000000000000000e+00
1.468491554260253906e+01,1.000000000000000000e+00
1.553010940551757812e+01,1.000000000000000000e+00
1.423788070678710938e+01,1.000000000000000000e+00
1.435017585754394531e+01,1.000000000000000000e+00
1.488590240478515625e+01,1.000000000000000000e+00
1.564002037048339844e+01,1.000000000000000000e+00
1.432609558105468750e+01,1.000000000000000000e+00
1.453399658203125000e+01,1.000000000000000000e+00
1.473188400268554688e+01,1.000000000000000000e+00
1.475095748901367188e+01,1.000000000000000000e+00
1.470899581909179688e+01,1.000000000000000000e+00
1.473402976989746094e+01,1.000000000000000000e+00
1.479077339172363281e+01,1.000000000000000000e+00
1.466298103332519531e+01,1.000000000000000000e+00
1.494812965393066406e+01,1.000000000000000000e+00
1.492404937744140625e+01,1.000000000000000000e+00
2.329611778259277344e+01,1.000000000000000000e+00
1.499891281127929688e+01,1.000000000000000000e+00
1.447010040283203125e+01,1.000000000000000000e+00
1.540207862854003906e+01,1.000000000000000000e+00
1.435399055480957031e+01,1.000000000000000000e+00
1.613998413085937500e+01,1.000000000000000000e+00
1.462697982788085938e+01,1.000000000000000000e+00
1.699805259704589844e+01,1.000000000000000000e+00
7.963895797729492188e+00,1.000000000000000000e+00
1.493787765502929688e+01,1.000000000000000000e+00
1.454091072082519531e+01,1.000000000000000000e+00
1.463103294372558594e+01,1.000000000000000000e+00
1.426196098327636719e+01,1.000000000000000000e+00
1.670002937316894531e+01,1.000000000000000000e+00
1.425099372863769531e+01,1.000000000000000000e+00
1.525998115539550781e+01,1.000000000000000000e+00
1.458883285522460938e+01,1.000000000000000000e+00
1.501297950744628906e+01,1.000000000000000000e+00
1.890301704406738281e+01,1.000000000000000000e+00
1.469302177429199219e+01,1.000000000000000000e+00
1.518797874450683594e+01,1.000000000000000000e+00
1.423907279968261719e+01,1.000000000000000000e+00
7.220029830932617188e+00,1.000000000000000000e+00
1.530122756958007812e+01,1.000000000000000000e+00
1.513314247131347656e+01,1.000000000000000000e+00
1.434898376464843750e+01,1.000000000000000000e+00
1.795792579650878906e+01,1.000000000000000000e+00
1.431918144226074219e+01,1.000000000000000000e+00
1.853585243225097656e+01,1.000000000000000000e+00
1.454496383666992188e+01,1.000000000000000000e+00
1.542091369628906250e+01,1.000000000000000000e+00
1.488494873046875000e+01,1.000000000000000000e+00
1.775097846984863281e+01,1.000000000000000000e+00
8.790969848632812500e+00,1.000000000000000000e+00
1.583600044250488281e+01,1.000000000000000000e+00
1.488304138183593750e+01,1.000000000000000000e+00
1.507902145385742188e+01,1.000000000000000000e+00
5.153894424438476562e+00,1.000000000000000000e+00
1.483607292175292969e+01,1.000000000000000000e+00
1.474595069885253906e+01,1.000000000000000000e+00
1.497101783752441406e+01,1.000000000000000000e+00
1.475310325622558594e+01,1.000000000000000000e+00
1.593112945556640625e+01,1.000000000000000000e+00
1.423811912536621094e+01,1.000000000000000000e+00
1.525592803955078125e+01,1.000000000000000000e+00
1.476502418518066406e+01,1.000000000000000000e+00
1.777386665344238281e+01,1.000000000000000000e+00
1.452994346618652344e+01,1.000000000000000000e+00
1.592278480529785156e+01,1.000000000000000000e+00
1.478886604309082031e+01,1.000000000000000000e+00
1.527500152587890625e+01,1.000000000000000000e+00
1.572299003601074219e+01,1.000000000000000000e+00
1.651716232299804688e+01,1.000000000000000000e+00
1.440787315368652344e+01,1.000000000000000000e+00
1.513695716857910156e+01,1.000000000000000000e+00
1.460409164428710938e+01,1.000000000000000000e+00
1.517295837402343750e+01,1.000000000000000000e+00
1.557207107543945312e+01,1.000000000000000000e+00
1.480007171630859375e+01,1.000000000000000000e+00
1.470112800598144531e+01,1.000000000000000000e+00
1.431703567504882812e+01,1.000000000000000000e+00
1.423788070678710938e+01,1.000000000000000000e+00
1.525902748107910156e+01,1.000000000000000000e+00
1.515603065490722656e+01,1.000000000000000000e+00
1.447892189025878906e+01,1.000000000000000000e+00
